id_performance,id_employe,date_evaluation,score,objectifs_atteints
8307,693,2022-07-01,62,FALSE
8308,693,2022-10-01,99,FALSE
8309,693,2023-01-01,57,FALSE
8310,693,2023-04-01,99,TRUE
8311,693,2023-07-01,94,TRUE
8312,693,2023-10-01,88,FALSE
8313,693,2024-01-01,70,TRUE
8314,693,2024-04-01,99,FALSE
8315,693,2024-07-01,90,TRUE
8316,693,2024-10-01,55,FALSE
8317,694,2022-01-01,98,FALSE
8318,694,2022-04-01,84,TRUE
8319,694,2022-07-01,54,TRUE
8320,694,2022-10-01,59,FALSE
8321,694,2023-01-01,77,FALSE
8322,694,2023-04-01,59,FALSE
8323,694,2023-07-01,84,TRUE
8324,694,2023-10-01,84,TRUE
8325,694,2024-01-01,97,FALSE
8326,694,2024-04-01,62,TRUE
8327,694,2024-07-01,94,TRUE
8328,694,2024-10-01,77,FALSE
8329,695,2022-01-01,94,FALSE
8330,695,2022-04-01,53,TRUE
8331,695,2022-07-01,86,TRUE
8332,695,2022-10-01,86,TRUE
8333,695,2023-01-01,63,TRUE
8334,695,2023-04-01,77,FALSE
8335,695,2023-07-01,85,FALSE
8336,695,2023-10-01,87,TRUE
8337,695,2024-01-01,91,TRUE
8338,695,2024-04-01,72,TRUE
8339,695,2024-07-01,77,FALSE
8340,695,2024-10-01,53,TRUE
8341,696,2022-01-01,67,TRUE
8342,696,2022-04-01,98,TRUE
8343,696,2022-07-01,88,TRUE
8344,696,2022-10-01,67,FALSE
8345,696,2023-01-01,68,TRUE
8346,696,2023-04-01,61,TRUE
8347,696,2023-07-01,84,TRUE
8348,696,2023-10-01,54,TRUE
8349,696,2024-01-01,57,TRUE
8350,696,2024-04-01,96,TRUE
8351,696,2024-07-01,67,FALSE
8352,696,2024-10-01,58,TRUE
8353,697,2022-01-01,53,FALSE
8354,697,2022-04-01,78,TRUE
8355,697,2022-07-01,79,FALSE
8356,697,2022-10-01,94,TRUE
8357,697,2023-01-01,52,FALSE
8358,697,2023-04-01,57,FALSE
8359,697,2023-07-01,67,TRUE
8360,697,2023-10-01,97,FALSE
8361,697,2024-01-01,69,TRUE
8362,697,2024-04-01,79,FALSE
8363,697,2024-07-01,51,TRUE
8364,697,2024-10-01,59,TRUE
8365,698,2022-01-01,91,TRUE
8366,698,2022-04-01,58,FALSE
8367,698,2022-07-01,66,TRUE
8368,698,2022-10-01,58,TRUE
8369,698,2023-01-01,73,TRUE
8370,698,2023-04-01,60,FALSE
8371,698,2023-07-01,74,FALSE
8372,698,2023-10-01,51,FALSE
8373,698,2024-01-01,73,FALSE
8374,698,2024-04-01,65,TRUE
8375,698,2024-07-01,80,TRUE
8376,698,2024-10-01,55,FALSE
8377,699,2022-01-01,81,TRUE
8378,699,2022-04-01,97,TRUE
8379,699,2022-07-01,52,FALSE
8380,699,2022-10-01,90,FALSE
8381,699,2023-01-01,84,FALSE
8382,699,2023-04-01,66,TRUE
8383,699,2023-07-01,83,FALSE
8384,699,2023-10-01,73,FALSE
8385,699,2024-01-01,91,TRUE
8386,699,2024-04-01,97,TRUE
8387,699,2024-07-01,97,FALSE
8388,699,2024-10-01,67,TRUE
8389,700,2022-01-01,90,TRUE
8390,700,2022-04-01,83,FALSE
8391,700,2022-07-01,82,FALSE
8392,700,2022-10-01,97,FALSE
8393,700,2023-01-01,67,TRUE
8394,700,2023-04-01,73,TRUE
8395,700,2023-07-01,55,TRUE
8396,700,2023-10-01,71,TRUE
8397,700,2024-01-01,92,TRUE
8398,700,2024-04-01,57,TRUE
8399,700,2024-07-01,58,TRUE
8400,700,2024-10-01,70,FALSE
8401,701,2022-01-01,95,FALSE
8402,701,2022-04-01,73,FALSE
8403,701,2022-07-01,66,FALSE
8404,701,2022-10-01,69,FALSE
8405,701,2023-01-01,59,FALSE
8406,701,2023-04-01,92,FALSE
8407,701,2023-07-01,79,FALSE
8408,701,2023-10-01,74,TRUE
8409,701,2024-01-01,95,TRUE
8410,701,2024-04-01,92,TRUE
8411,701,2024-07-01,56,TRUE
8412,701,2024-10-01,69,TRUE
8413,702,2022-01-01,52,TRUE
8414,702,2022-04-01,95,FALSE
8415,702,2022-07-01,85,FALSE
8416,702,2022-10-01,59,FALSE
8417,702,2023-01-01,63,FALSE
8418,702,2023-04-01,76,FALSE
8419,702,2023-07-01,99,TRUE
8420,702,2023-10-01,86,FALSE
8421,702,2024-01-01,94,FALSE
8422,702,2024-04-01,80,FALSE
8423,702,2024-07-01,94,TRUE
8424,702,2024-10-01,63,FALSE
8425,703,2022-01-01,79,FALSE
8426,703,2022-04-01,96,FALSE
8427,703,2022-07-01,64,FALSE
8428,703,2022-10-01,80,TRUE
8429,703,2023-01-01,76,TRUE
8430,703,2023-04-01,58,FALSE
8431,703,2023-07-01,84,FALSE
8432,703,2023-10-01,64,FALSE
8433,703,2024-01-01,98,TRUE
8434,703,2024-04-01,65,FALSE
8435,703,2024-07-01,60,TRUE
8436,703,2024-10-01,57,TRUE
8437,704,2022-01-01,68,FALSE
8438,704,2022-04-01,90,TRUE
8439,704,2022-07-01,85,TRUE
8440,704,2022-10-01,85,TRUE
8441,704,2023-01-01,65,TRUE
8442,704,2023-04-01,66,FALSE
8443,704,2023-07-01,91,FALSE
8444,704,2023-10-01,66,FALSE
8445,704,2024-01-01,69,FALSE
8446,704,2024-04-01,55,TRUE
8447,704,2024-07-01,63,TRUE
8448,704,2024-10-01,61,FALSE
8449,705,2022-01-01,54,TRUE
8450,705,2022-04-01,69,FALSE
8451,705,2022-07-01,64,FALSE
8452,705,2022-10-01,82,TRUE
8453,705,2023-01-01,79,FALSE
8454,705,2023-04-01,72,TRUE
8455,705,2023-07-01,52,FALSE
8456,705,2023-10-01,85,FALSE
8457,705,2024-01-01,56,FALSE
8458,705,2024-04-01,63,FALSE
8459,705,2024-07-01,78,FALSE
8460,705,2024-10-01,65,FALSE
8461,706,2022-01-01,83,FALSE
8462,706,2022-04-01,56,TRUE
8463,706,2022-07-01,76,TRUE
8464,706,2022-10-01,81,FALSE
8465,706,2023-01-01,58,TRUE
8466,706,2023-04-01,65,FALSE
8467,706,2023-07-01,84,TRUE
8468,706,2023-10-01,72,FALSE
8469,706,2024-01-01,51,TRUE
8470,706,2024-04-01,81,TRUE
8471,706,2024-07-01,52,FALSE
8472,706,2024-10-01,51,TRUE
8473,707,2022-01-01,98,TRUE
8474,707,2022-04-01,69,TRUE
8475,707,2022-07-01,66,FALSE
8476,707,2022-10-01,90,FALSE
8477,707,2023-01-01,55,FALSE
8478,707,2023-04-01,92,FALSE
8479,707,2023-07-01,80,FALSE
8480,707,2023-10-01,61,FALSE
8481,707,2024-01-01,65,TRUE
8482,707,2024-04-01,71,TRUE
8483,707,2024-07-01,73,FALSE
8484,707,2024-10-01,67,TRUE
8485,708,2022-01-01,96,FALSE
8486,708,2022-04-01,53,FALSE
8487,708,2022-07-01,98,TRUE
8488,708,2022-10-01,71,TRUE
8489,708,2023-01-01,67,FALSE
8490,708,2023-04-01,97,TRUE
8491,708,2023-07-01,76,FALSE
8492,708,2023-10-01,68,FALSE
8493,708,2024-01-01,63,TRUE
8494,708,2024-04-01,83,FALSE
8495,708,2024-07-01,87,FALSE
8496,708,2024-10-01,72,TRUE
8497,709,2022-01-01,93,TRUE
8498,709,2022-04-01,85,FALSE
8499,709,2022-07-01,73,FALSE
8500,709,2022-10-01,54,TRUE
8501,709,2023-01-01,55,TRUE
8502,709,2023-04-01,85,TRUE
8503,709,2023-07-01,53,FALSE
8504,709,2023-10-01,50,TRUE
8505,709,2024-01-01,89,TRUE
8506,709,2024-04-01,86,TRUE
8507,709,2024-07-01,96,TRUE
8508,709,2024-10-01,76,TRUE
8509,710,2022-01-01,72,TRUE
8510,710,2022-04-01,96,TRUE
8511,710,2022-07-01,69,FALSE
8512,710,2022-10-01,62,TRUE
8513,710,2023-01-01,93,FALSE
8514,710,2023-04-01,90,TRUE
8515,710,2023-07-01,52,FALSE
8516,710,2023-10-01,92,FALSE
8517,710,2024-01-01,50,TRUE
8518,710,2024-04-01,62,FALSE
8519,710,2024-07-01,82,FALSE
8520,710,2024-10-01,51,TRUE
8521,711,2022-01-01,90,FALSE
8522,711,2022-04-01,80,FALSE
8523,711,2022-07-01,83,TRUE
8524,711,2022-10-01,86,TRUE
8525,711,2023-01-01,73,TRUE
8526,711,2023-04-01,93,FALSE
8527,711,2023-07-01,68,TRUE
8528,711,2023-10-01,59,TRUE
8529,711,2024-01-01,91,FALSE
8530,711,2024-04-01,63,FALSE
8531,711,2024-07-01,97,TRUE
8532,711,2024-10-01,69,FALSE
8533,712,2022-01-01,87,FALSE
8534,712,2022-04-01,99,TRUE
8535,712,2022-07-01,54,FALSE
8536,712,2022-10-01,81,FALSE
8537,712,2023-01-01,63,FALSE
8538,712,2023-04-01,63,FALSE
8539,712,2023-07-01,76,FALSE
8540,712,2023-10-01,75,FALSE
8541,712,2024-01-01,57,FALSE
8542,712,2024-04-01,65,FALSE
8543,712,2024-07-01,75,FALSE
8544,712,2024-10-01,90,TRUE
8545,713,2022-01-01,78,FALSE
8546,713,2022-04-01,66,TRUE
8547,713,2022-07-01,66,TRUE
8548,713,2022-10-01,50,TRUE
8549,713,2023-01-01,78,FALSE
8550,713,2023-04-01,66,TRUE
8551,713,2023-07-01,78,FALSE
8552,713,2023-10-01,76,TRUE
8553,713,2024-01-01,95,TRUE
8554,713,2024-04-01,78,TRUE
8555,713,2024-07-01,88,TRUE
8556,713,2024-10-01,95,FALSE
8557,714,2022-01-01,63,TRUE
8558,714,2022-04-01,86,TRUE
8559,714,2022-07-01,73,FALSE
8560,714,2022-10-01,99,TRUE
8561,714,2023-01-01,79,FALSE
8562,714,2023-04-01,58,TRUE
8563,714,2023-07-01,77,FALSE
8564,714,2023-10-01,75,FALSE
8565,714,2024-01-01,85,FALSE
8566,714,2024-04-01,67,FALSE
8567,714,2024-07-01,81,TRUE
8568,714,2024-10-01,98,FALSE
8569,715,2022-01-01,67,TRUE
8570,715,2022-04-01,50,FALSE
8571,715,2022-07-01,82,FALSE
8572,715,2022-10-01,53,TRUE
8573,715,2023-01-01,69,TRUE
8574,715,2023-04-01,85,TRUE
8575,715,2023-07-01,80,FALSE
8576,715,2023-10-01,77,TRUE
8577,715,2024-01-01,55,TRUE
8578,715,2024-04-01,72,TRUE
8579,715,2024-07-01,85,TRUE
8580,715,2024-10-01,55,FALSE
8581,716,2022-01-01,86,TRUE
8582,716,2022-04-01,85,FALSE
8583,716,2022-07-01,87,TRUE
8584,716,2022-10-01,78,TRUE
8585,716,2023-01-01,94,FALSE
8586,716,2023-04-01,74,FALSE
8587,716,2023-07-01,84,TRUE
8588,716,2023-10-01,74,TRUE
8589,716,2024-01-01,94,FALSE
8590,716,2024-04-01,61,FALSE
8591,716,2024-07-01,91,FALSE
8592,716,2024-10-01,52,TRUE
8593,717,2022-01-01,58,TRUE
8594,717,2022-04-01,50,FALSE
8595,717,2022-07-01,90,TRUE
8596,717,2022-10-01,69,TRUE
8597,717,2023-01-01,90,FALSE
8598,717,2023-04-01,77,FALSE
8599,717,2023-07-01,84,FALSE
8600,717,2023-10-01,70,TRUE
8601,717,2024-01-01,84,FALSE
8602,717,2024-04-01,81,FALSE
8603,717,2024-07-01,87,FALSE
8604,717,2024-10-01,99,FALSE
8605,718,2022-01-01,87,FALSE
8606,718,2022-04-01,62,FALSE
8607,718,2022-07-01,88,TRUE
8608,718,2022-10-01,96,FALSE
8609,718,2023-01-01,82,FALSE
8610,718,2023-04-01,52,FALSE
8611,718,2023-07-01,75,FALSE
8612,718,2023-10-01,89,FALSE
8613,718,2024-01-01,53,FALSE
8614,718,2024-04-01,77,FALSE
8615,718,2024-07-01,74,FALSE
8616,718,2024-10-01,94,TRUE
8617,719,2022-01-01,51,FALSE
8618,719,2022-04-01,83,FALSE
8619,719,2022-07-01,70,FALSE
8620,719,2022-10-01,86,FALSE
8621,719,2023-01-01,72,TRUE
8622,719,2023-04-01,51,TRUE
8623,719,2023-07-01,97,TRUE
8624,719,2023-10-01,71,FALSE
8625,719,2024-01-01,65,FALSE
8626,719,2024-04-01,75,FALSE
8627,719,2024-07-01,55,TRUE
8628,719,2024-10-01,93,TRUE
8629,720,2022-01-01,91,TRUE
8630,720,2022-04-01,57,FALSE
8631,720,2022-07-01,86,FALSE
8632,720,2022-10-01,71,FALSE
8633,720,2023-01-01,81,TRUE
8634,720,2023-04-01,87,TRUE
8635,720,2023-07-01,86,TRUE
8636,720,2023-10-01,98,TRUE
8637,720,2024-01-01,98,TRUE
8638,720,2024-04-01,62,FALSE
8639,720,2024-07-01,71,TRUE
8640,720,2024-10-01,56,FALSE
8641,721,2022-01-01,70,FALSE
8642,721,2022-04-01,63,FALSE
8643,721,2022-07-01,52,TRUE
8644,721,2022-10-01,96,TRUE
8645,721,2023-01-01,99,FALSE
8646,721,2023-04-01,79,FALSE
8647,721,2023-07-01,91,FALSE
8648,721,2023-10-01,81,TRUE
8649,721,2024-01-01,52,TRUE
8650,721,2024-04-01,52,TRUE
8651,721,2024-07-01,86,TRUE
8652,721,2024-10-01,52,FALSE
8653,722,2022-01-01,98,TRUE
8654,722,2022-04-01,53,TRUE
8655,722,2022-07-01,51,FALSE
8656,722,2022-10-01,86,FALSE
8657,722,2023-01-01,80,TRUE
8658,722,2023-04-01,51,TRUE
8659,722,2023-07-01,96,TRUE
8660,722,2023-10-01,71,FALSE
8661,722,2024-01-01,79,TRUE
8662,722,2024-04-01,68,FALSE
8663,722,2024-07-01,74,FALSE
8664,722,2024-10-01,95,TRUE
8665,723,2022-01-01,81,TRUE
8666,723,2022-04-01,90,TRUE
8667,723,2022-07-01,63,TRUE
8668,723,2022-10-01,62,TRUE
8669,723,2023-01-01,87,TRUE
8670,723,2023-04-01,51,FALSE
8671,723,2023-07-01,81,FALSE
8672,723,2023-10-01,89,FALSE
8673,723,2024-01-01,55,TRUE
8674,723,2024-04-01,52,FALSE
8675,723,2024-07-01,99,FALSE
8676,723,2024-10-01,87,TRUE
8677,724,2022-01-01,52,FALSE
8678,724,2022-04-01,54,FALSE
8679,724,2022-07-01,83,TRUE
8680,724,2022-10-01,97,TRUE
8681,724,2023-01-01,97,FALSE
8682,724,2023-04-01,85,FALSE
8683,724,2023-07-01,97,TRUE
8684,724,2023-10-01,83,FALSE
8685,724,2024-01-01,85,TRUE
8686,724,2024-04-01,67,FALSE
8687,724,2024-07-01,99,FALSE
8688,724,2024-10-01,88,FALSE
8689,725,2022-01-01,90,TRUE
8690,725,2022-04-01,53,FALSE
8691,725,2022-07-01,54,TRUE
8692,725,2022-10-01,88,FALSE
8693,725,2023-01-01,64,TRUE
8694,725,2023-04-01,68,TRUE
8695,725,2023-07-01,60,FALSE
8696,725,2023-10-01,85,FALSE
8697,725,2024-01-01,63,FALSE
8698,725,2024-04-01,87,TRUE
8699,725,2024-07-01,65,FALSE
8700,725,2024-10-01,50,FALSE
8701,726,2022-01-01,50,TRUE
8702,726,2022-04-01,70,TRUE
8703,726,2022-07-01,74,TRUE
8704,726,2022-10-01,59,FALSE
8705,726,2023-01-01,61,FALSE
8706,726,2023-04-01,98,FALSE
8707,726,2023-07-01,82,FALSE
8708,726,2023-10-01,91,FALSE
8709,726,2024-01-01,91,FALSE
8710,726,2024-04-01,90,TRUE
8711,726,2024-07-01,51,TRUE
8712,726,2024-10-01,83,FALSE
8713,727,2022-01-01,80,TRUE
8714,727,2022-04-01,61,FALSE
8715,727,2022-07-01,77,TRUE
8716,727,2022-10-01,68,FALSE
8717,727,2023-01-01,99,FALSE
8718,727,2023-04-01,51,TRUE
8719,727,2023-07-01,93,TRUE
8720,727,2023-10-01,87,TRUE
8721,727,2024-01-01,92,TRUE
8722,727,2024-04-01,91,FALSE
8723,727,2024-07-01,58,FALSE
8724,727,2024-10-01,59,TRUE
8725,728,2022-01-01,95,TRUE
8726,728,2022-04-01,82,TRUE
8727,728,2022-07-01,65,TRUE
8728,728,2022-10-01,86,TRUE
8729,728,2023-01-01,78,FALSE
8730,728,2023-04-01,78,FALSE
8731,728,2023-07-01,67,FALSE
8732,728,2023-10-01,91,TRUE
8733,728,2024-01-01,80,FALSE
8734,728,2024-04-01,60,FALSE
8735,728,2024-07-01,77,TRUE
8736,728,2024-10-01,68,TRUE
8737,729,2022-01-01,94,TRUE
8738,729,2022-04-01,69,TRUE
8739,729,2022-07-01,65,TRUE
8740,729,2022-10-01,93,TRUE
8741,729,2023-01-01,64,FALSE
8742,729,2023-04-01,89,TRUE
8743,729,2023-07-01,98,TRUE
8744,729,2023-10-01,78,TRUE
8745,729,2024-01-01,79,FALSE
8746,729,2024-04-01,95,FALSE
8747,729,2024-07-01,59,TRUE
8748,729,2024-10-01,57,TRUE
8749,730,2022-01-01,85,FALSE
8750,730,2022-04-01,84,FALSE
8751,730,2022-07-01,97,FALSE
8752,730,2022-10-01,85,TRUE
8753,730,2023-01-01,69,TRUE
8754,730,2023-04-01,94,TRUE
8755,730,2023-07-01,66,TRUE
8756,730,2023-10-01,74,FALSE
8757,730,2024-01-01,98,TRUE
8758,730,2024-04-01,55,TRUE
8759,730,2024-07-01,53,FALSE
8760,730,2024-10-01,69,TRUE
8761,731,2022-01-01,50,TRUE
8762,731,2022-04-01,75,FALSE
8763,731,2022-07-01,59,TRUE
8764,731,2022-10-01,98,FALSE
8765,731,2023-01-01,62,TRUE
8766,731,2023-04-01,95,TRUE
8767,731,2023-07-01,80,TRUE
8768,731,2023-10-01,59,TRUE
8769,731,2024-01-01,88,FALSE
8770,731,2024-04-01,73,TRUE
8771,731,2024-07-01,63,TRUE
8772,731,2024-10-01,94,FALSE
8773,732,2022-01-01,66,TRUE
8774,732,2022-04-01,81,TRUE
8775,732,2022-07-01,64,FALSE
8776,732,2022-10-01,81,FALSE
8777,732,2023-01-01,75,FALSE
8778,732,2023-04-01,79,TRUE
8779,732,2023-07-01,81,TRUE
8780,732,2023-10-01,71,FALSE
8781,732,2024-01-01,90,FALSE
8782,732,2024-04-01,68,FALSE
8783,732,2024-07-01,67,TRUE
8784,732,2024-10-01,67,FALSE
8785,733,2022-01-01,53,TRUE
8786,733,2022-04-01,92,TRUE
8787,733,2022-07-01,54,FALSE
8788,733,2022-10-01,62,TRUE
8789,733,2023-01-01,91,FALSE
8790,733,2023-04-01,74,FALSE
8791,733,2023-07-01,53,FALSE
8792,733,2023-10-01,81,FALSE
8793,733,2024-01-01,64,FALSE
8794,733,2024-04-01,91,TRUE
8795,733,2024-07-01,58,TRUE
8796,733,2024-10-01,51,TRUE
8797,734,2022-01-01,76,FALSE
8798,734,2022-04-01,75,FALSE
8799,734,2022-07-01,70,TRUE
8800,734,2022-10-01,57,TRUE
8801,734,2023-01-01,87,FALSE
8802,734,2023-04-01,62,TRUE
8803,734,2023-07-01,77,FALSE
8804,734,2023-10-01,96,TRUE
8805,734,2024-01-01,97,FALSE
8806,734,2024-04-01,66,TRUE
8807,734,2024-07-01,61,FALSE
8808,734,2024-10-01,61,FALSE
8809,735,2022-01-01,55,FALSE
8810,735,2022-04-01,58,FALSE
8811,735,2022-07-01,86,TRUE
8812,735,2022-10-01,52,FALSE
8813,735,2023-01-01,57,FALSE
8814,735,2023-04-01,96,TRUE
8815,735,2023-07-01,91,TRUE
8816,735,2023-10-01,58,FALSE
8817,735,2024-01-01,86,TRUE
8818,735,2024-04-01,90,FALSE
8819,735,2024-07-01,53,FALSE
8820,735,2024-10-01,82,TRUE
8821,736,2022-01-01,50,FALSE
8822,736,2022-04-01,60,TRUE
8823,736,2022-07-01,95,TRUE
8824,736,2022-10-01,60,TRUE
8825,736,2023-01-01,56,FALSE
8826,736,2023-04-01,64,FALSE
8827,736,2023-07-01,96,FALSE
8828,736,2023-10-01,89,TRUE
8829,736,2024-01-01,91,TRUE
8830,736,2024-04-01,84,FALSE
8831,736,2024-07-01,95,TRUE
8832,736,2024-10-01,90,TRUE
8833,737,2022-01-01,87,FALSE
8834,737,2022-04-01,92,FALSE
8835,737,2022-07-01,57,FALSE
8836,737,2022-10-01,59,TRUE
8837,737,2023-01-01,72,FALSE
8838,737,2023-04-01,97,FALSE
8839,737,2023-07-01,87,FALSE
8840,737,2023-10-01,90,TRUE
8841,737,2024-01-01,54,TRUE
8842,737,2024-04-01,55,TRUE
8843,737,2024-07-01,66,TRUE
8844,737,2024-10-01,73,FALSE
8845,738,2022-01-01,62,TRUE
8846,738,2022-04-01,63,FALSE
8847,738,2022-07-01,75,TRUE
8848,738,2022-10-01,75,FALSE
8849,738,2023-01-01,52,FALSE
8850,738,2023-04-01,77,FALSE
8851,738,2023-07-01,71,TRUE
8852,738,2023-10-01,53,TRUE
8853,738,2024-01-01,87,TRUE
8854,738,2024-04-01,69,FALSE
8855,738,2024-07-01,58,FALSE
8856,738,2024-10-01,80,FALSE
8857,739,2022-01-01,75,FALSE
8858,739,2022-04-01,75,FALSE
8859,739,2022-07-01,54,TRUE
8860,739,2022-10-01,59,FALSE
8861,739,2023-01-01,64,TRUE
8862,739,2023-04-01,82,TRUE
8863,739,2023-07-01,86,FALSE
8864,739,2023-10-01,71,FALSE
8865,739,2024-01-01,71,FALSE
8866,739,2024-04-01,64,TRUE
8867,739,2024-07-01,94,TRUE
8868,739,2024-10-01,77,TRUE
8869,740,2022-01-01,71,TRUE
8870,740,2022-04-01,91,TRUE
8871,740,2022-07-01,54,FALSE
8872,740,2022-10-01,66,FALSE
8873,740,2023-01-01,56,TRUE
8874,740,2023-04-01,86,FALSE
8875,740,2023-07-01,89,TRUE
8876,740,2023-10-01,58,TRUE
8877,740,2024-01-01,58,TRUE
8878,740,2024-04-01,80,FALSE
8879,740,2024-07-01,80,TRUE
8880,740,2024-10-01,97,TRUE
8881,741,2022-01-01,71,TRUE
8882,741,2022-04-01,79,FALSE
8883,741,2022-07-01,89,TRUE
8884,741,2022-10-01,75,FALSE
8885,741,2023-01-01,55,FALSE
8886,741,2023-04-01,81,TRUE
8887,741,2023-07-01,62,TRUE
8888,741,2023-10-01,87,FALSE
8889,741,2024-01-01,51,FALSE
8890,741,2024-04-01,54,TRUE
8891,741,2024-07-01,60,FALSE
8892,741,2024-10-01,63,TRUE
8893,742,2022-01-01,79,FALSE
8894,742,2022-04-01,96,FALSE
8895,742,2022-07-01,84,TRUE
8896,742,2022-10-01,54,FALSE
8897,742,2023-01-01,51,FALSE
8898,742,2023-04-01,86,FALSE
8899,742,2023-07-01,98,FALSE
8900,742,2023-10-01,83,TRUE
8901,742,2024-01-01,85,TRUE
8902,742,2024-04-01,58,FALSE
8903,742,2024-07-01,83,FALSE
8904,742,2024-10-01,96,TRUE
8905,743,2022-01-01,81,FALSE
8906,743,2022-04-01,61,TRUE
8907,743,2022-07-01,81,TRUE
8908,743,2022-10-01,53,FALSE
8909,743,2023-01-01,82,TRUE
8910,743,2023-04-01,97,TRUE
8911,743,2023-07-01,58,FALSE
8912,743,2023-10-01,88,TRUE
8913,743,2024-01-01,79,FALSE
8914,743,2024-04-01,69,TRUE
8915,743,2024-07-01,72,TRUE
8916,743,2024-10-01,93,TRUE
8917,744,2022-01-01,84,TRUE
8918,744,2022-04-01,97,TRUE
8919,744,2022-07-01,72,FALSE
8920,744,2022-10-01,86,TRUE
8921,744,2023-01-01,72,TRUE
8922,744,2023-04-01,77,FALSE
8923,744,2023-07-01,68,TRUE
8924,744,2023-10-01,97,FALSE
8925,744,2024-01-01,79,TRUE
8926,744,2024-04-01,73,TRUE
8927,744,2024-07-01,75,TRUE
8928,744,2024-10-01,99,TRUE
8929,745,2022-01-01,85,FALSE
8930,745,2022-04-01,82,TRUE
8931,745,2022-07-01,85,FALSE
8932,745,2022-10-01,58,FALSE
8933,745,2023-01-01,51,TRUE
8934,745,2023-04-01,72,FALSE
8935,745,2023-07-01,92,FALSE
8936,745,2023-10-01,95,TRUE
8937,745,2024-01-01,71,TRUE
8938,745,2024-04-01,83,TRUE
8939,745,2024-07-01,75,TRUE
8940,745,2024-10-01,85,FALSE
8941,746,2022-01-01,54,TRUE
8942,746,2022-04-01,71,FALSE
8943,746,2022-07-01,97,FALSE
8944,746,2022-10-01,65,FALSE
8945,746,2023-01-01,71,TRUE
8946,746,2023-04-01,50,TRUE
8947,746,2023-07-01,73,FALSE
8948,746,2023-10-01,67,TRUE
8949,746,2024-01-01,56,FALSE
8950,746,2024-04-01,94,FALSE
8951,746,2024-07-01,59,TRUE
8952,746,2024-10-01,50,FALSE
8953,747,2022-01-01,98,FALSE
8954,747,2022-04-01,81,TRUE
8955,747,2022-07-01,84,TRUE
8956,747,2022-10-01,61,FALSE
8957,747,2023-01-01,79,FALSE
8958,747,2023-04-01,79,FALSE
8959,747,2023-07-01,91,TRUE
8960,747,2023-10-01,91,FALSE
8961,747,2024-01-01,87,TRUE
8962,747,2024-04-01,98,FALSE
8963,747,2024-07-01,61,TRUE
8964,747,2024-10-01,80,FALSE
8965,748,2022-01-01,95,TRUE
8966,748,2022-04-01,51,TRUE
8967,748,2022-07-01,82,TRUE
8968,748,2022-10-01,83,FALSE
8969,748,2023-01-01,84,FALSE
8970,748,2023-04-01,82,TRUE
8971,748,2023-07-01,69,FALSE
8972,748,2023-10-01,75,TRUE
8973,748,2024-01-01,75,TRUE
8974,748,2024-04-01,79,TRUE
8975,748,2024-07-01,82,TRUE
8976,748,2024-10-01,90,TRUE
8977,749,2022-01-01,51,TRUE
8978,749,2022-04-01,67,FALSE
8979,749,2022-07-01,74,FALSE
8980,749,2022-10-01,63,TRUE
8981,749,2023-01-01,91,FALSE
8982,749,2023-04-01,51,FALSE
8983,749,2023-07-01,61,TRUE
8984,749,2023-10-01,53,TRUE
8985,749,2024-01-01,58,FALSE
8986,749,2024-04-01,76,FALSE
8987,749,2024-07-01,64,FALSE
8988,749,2024-10-01,80,FALSE
8989,750,2022-01-01,55,TRUE
8990,750,2022-04-01,78,TRUE
8991,750,2022-07-01,79,TRUE
8992,750,2022-10-01,85,TRUE
8993,750,2023-01-01,71,FALSE
8994,750,2023-04-01,69,FALSE
8995,750,2023-07-01,89,TRUE
8996,750,2023-10-01,96,TRUE
8997,750,2024-01-01,89,TRUE
8998,750,2024-04-01,67,FALSE
8999,750,2024-07-01,66,FALSE
9000,750,2024-10-01,74,FALSE
9001,751,2022-01-01,64,TRUE
9002,751,2022-04-01,75,FALSE
9003,751,2022-07-01,60,TRUE
9004,751,2022-10-01,82,FALSE
9005,751,2023-01-01,86,FALSE
9006,751,2023-04-01,50,TRUE
9007,751,2023-07-01,76,FALSE
9008,751,2023-10-01,81,TRUE
9009,751,2024-01-01,64,TRUE
9010,751,2024-04-01,55,TRUE
9011,751,2024-07-01,98,FALSE
9012,751,2024-10-01,67,FALSE
9013,752,2022-01-01,80,FALSE
9014,752,2022-04-01,58,FALSE
9015,752,2022-07-01,52,TRUE
9016,752,2022-10-01,76,TRUE
9017,752,2023-01-01,92,TRUE
9018,752,2023-04-01,93,TRUE
9019,752,2023-07-01,58,TRUE
9020,752,2023-10-01,64,FALSE
9021,752,2024-01-01,58,TRUE
9022,752,2024-04-01,77,TRUE
9023,752,2024-07-01,73,TRUE
9024,752,2024-10-01,59,FALSE
9025,753,2022-01-01,71,TRUE
9026,753,2022-04-01,71,TRUE
9027,753,2022-07-01,86,FALSE
9028,753,2022-10-01,88,FALSE
9029,753,2023-01-01,59,FALSE
9030,753,2023-04-01,75,TRUE
9031,753,2023-07-01,77,TRUE
9032,753,2023-10-01,64,FALSE
9033,753,2024-01-01,55,FALSE
9034,753,2024-04-01,61,TRUE
9035,753,2024-07-01,81,TRUE
9036,753,2024-10-01,87,TRUE
9037,754,2022-01-01,51,TRUE
9038,754,2022-04-01,64,FALSE
9039,754,2022-07-01,85,TRUE
9040,754,2022-10-01,64,TRUE
9041,754,2023-01-01,59,TRUE
